"","0.05","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","centrality"
"SCOC",0,0,0,0,0,0,0,0,0,0,0,1,22,2.45395954868992
"NETO2",0,0,0,0,0,0,0,0,0,0,0,1,22,2.45395954868992
"C1orf210",0,0,0,0,0,0,0,0,0,0,0,1,22,2.45395954868992
"STMN4",0,0,0,0,0,0,0,0,0,0,0,3,11,2.44696593903413
"SRRM4",0,0,0,0,0,0,0,0,0,0,0,3,11,2.44696593903413
"TBCA",0,0,0,0,0,0,0,0,0,0,0,3,11,2.44696593903413
"CAMK2A",0,0,0,0,0,0,0,0,0,0,0,5,7,2.42669268362873
"C1orf21",0,0,0,0,0,0,0,0,0,0,0,1,21,2.42506590301887
"SLC2A1",0,0,0,0,0,0,0,0,0,0,0,1,21,2.42506590301887
"USP25",0,0,0,0,0,0,0,0,0,0,0,1,21,2.42506590301887
"SLC48A1",0,0,0,0,0,0,0,0,0,0,0,1,21,2.42506590301887
"HBD",0,0,0,0,0,0,0,0,0,0,0,1,21,2.42506590301887
"SYT14",0,0,0,0,0,0,0,0,0,0,0,2,14,2.4194000039173
"IGFBP3",0,0,0,0,0,0,0,0,0,0,0,2,14,2.4194000039173
"ARHGEF35",0,0,0,0,0,0,0,0,0,1,1,1,6,2.40853444480986
"BEX4",0,0,0,0,0,0,0,0,0,0,0,1,20,2.39482789285619
"SLC7A5",0,0,0,0,0,0,0,0,0,0,0,1,20,2.39482789285619
"KIRREL3",0,0,0,0,0,0,0,0,0,0,0,4,8,2.393858722729
"ABCC8",0,0,0,0,0,0,0,0,0,0,1,2,7,2.39203532460073
"MKRN3",0,0,0,0,0,0,0,0,0,0,1,2,7,2.39203532460073
"BEX5",0,0,0,0,0,0,0,0,0,0,1,2,7,2.39203532460073
"HPCA",0,0,0,0,0,0,0,0,0,0,0,3,10,2.39040854399088
"SNRPC",0,0,0,0,0,0,0,0,0,0,0,3,10,2.39040854399088
"CPLX2",0,0,0,0,0,0,0,0,0,0,0,3,10,2.39040854399088
"KNSTRN",0,0,0,0,0,0,0,0,0,0,0,2,13,2.37455463745078
"SYCP2",0,0,0,0,0,0,0,0,0,0,0,2,13,2.37455463745078
"GLI3",0,0,0,0,0,0,0,0,0,0,0,1,19,2.36311428614606
"PRKAG2",0,0,0,0,0,0,0,0,0,0,0,1,19,2.36311428614606
"FNDC11",0,0,0,0,0,0,0,0,0,0,1,1,10,2.35575118496288
"PRKCH",0,0,0,0,0,0,0,0,0,0,0,1,18,2.32977364479415
"SOX15",0,0,0,0,0,0,0,0,0,0,0,1,18,2.32977364479415
"EME1",0,0,0,0,0,0,0,0,0,0,0,1,18,2.32977364479415
"F2RL1",0,0,0,0,0,0,0,0,0,0,0,1,18,2.32977364479415
"RSL1D1",0,0,0,0,0,0,0,0,0,0,0,1,18,2.32977364479415
"CCDC152",0,0,0,0,0,0,0,0,0,0,0,1,18,2.32977364479415
"SYN1",0,0,0,0,0,0,0,0,0,0,0,3,9,2.32845692711806
"PPP1R27",0,0,0,0,0,0,0,0,0,0,0,3,9,2.32845692711806
"POLA1",0,0,0,0,0,0,0,0,0,0,0,2,12,2.32638445555087
"CENPL",0,0,0,0,0,0,0,0,0,0,0,2,12,2.32638445555087
"PPP1R1A",0,0,0,0,0,0,0,0,0,0,0,2,12,2.32638445555087
"RECQL4",0,0,0,0,0,0,0,0,0,0,0,2,12,2.32638445555087
"ASRGL1",0,0,0,0,0,0,0,0,0,0,0,2,12,2.32638445555087
"FAM20A",0,0,0,0,0,0,0,0,0,0,0,4,7,2.31729974955235
"TAS2R50",0,0,0,0,0,0,0,0,0,0,1,2,6,2.30523991939479
"LMCD1",0,0,0,0,0,0,0,0,0,0,0,1,17,2.29462995096847
"HSP90AA1",0,0,0,0,0,0,0,0,0,0,0,1,17,2.29462995096847
"TMEM154",0,0,0,0,0,0,0,0,0,0,0,1,17,2.29462995096847
"CYTL1",0,0,0,0,0,0,0,0,0,0,0,1,17,2.29462995096847
"NDUFA6",0,0,0,0,0,0,0,0,0,0,0,1,17,2.29462995096847
"SMTNL2",0,0,0,0,0,0,0,0,0,0,0,1,17,2.29462995096847
"B4GALT1",0,0,0,0,0,0,0,0,0,0,0,0,33,2.29213434100051
"CA2",0,0,0,0,0,0,0,0,0,0,0,3,8,2.25997259194048
"DGKI",0,0,0,0,0,0,0,0,0,0,0,3,8,2.25997259194048
"FBL",0,0,0,0,0,0,0,0,0,0,0,1,16,2.25747698197251
"ANO9",0,0,0,0,0,0,0,0,0,0,0,1,16,2.25747698197251
"HSF4",0,0,0,0,0,0,0,0,0,0,0,4,6,2.23050434434641
"PYCARD",0,0,0,0,0,0,0,0,0,0,0,4,6,2.23050434434641
"CLIC2",0,0,0,0,0,0,0,0,0,0,0,4,6,2.23050434434641
"GNG8",0,0,0,0,0,0,0,0,0,0,0,4,6,2.23050434434641
"APCDD1",0,0,0,0,0,0,0,0,0,0,1,1,8,2.22531523291248
"CEP152",0,0,0,0,0,0,0,0,0,0,0,1,15,2.21807097779183
"MPZ",0,0,0,0,0,0,0,0,0,0,0,1,15,2.21807097779183
"FAM221A",0,0,0,0,0,0,0,0,0,0,0,1,15,2.21807097779183
"MDC1",0,0,0,0,0,0,0,0,0,0,0,2,10,2.21779930051981
"ANP32E",0,0,0,0,0,0,0,0,0,0,0,2,10,2.21779930051981
"SST",0,0,0,0,0,0,0,0,0,0,0,2,10,2.21779930051981
"GATA2",0,0,0,0,0,0,0,0,0,0,0,2,10,2.21779930051981
"BEND4",0,0,0,0,0,0,0,0,0,0,0,2,10,2.21779930051981
"KLHL40",0,0,0,0,0,0,0,0,0,0,0,3,7,2.18341361876383
"CENPQ",0,0,0,0,0,0,0,0,0,0,0,1,14,2.1761209390524
"MIEN1",0,0,0,0,0,0,0,0,0,0,0,1,14,2.1761209390524
"TFAP2B",0,0,0,0,0,0,0,0,0,0,0,2,9,2.155847683647
"MRPL51",0,0,0,0,0,0,0,0,0,0,0,2,9,2.155847683647
"CTSV",0,0,0,0,0,0,0,0,0,0,0,2,9,2.155847683647
"TOMM7",0,0,0,0,0,0,0,0,0,0,0,2,9,2.155847683647
"PPP2R3C",0,0,0,0,0,0,0,0,0,0,0,0,26,2.14229396290281
"VPS35",0,0,0,0,0,0,0,0,0,0,0,1,13,2.13127557258589
"PREX1",0,0,0,0,0,0,0,0,0,0,0,1,13,2.13127557258589
"TTLL9",0,0,0,0,0,0,0,0,0,0,0,1,13,2.13127557258589
"CST6",0,0,0,0,0,0,0,0,0,0,0,1,13,2.13127557258589
"UFM1",0,0,0,0,0,0,0,0,0,0,0,0,25,2.11776274971396
"HAS3",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"SCN1B",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"DNAJC6",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"TNNI3K",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"OLFM1",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"HAVCR2",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"CCL3L3",0,0,0,0,0,0,0,0,0,0,0,3,6,2.09661821355789
"PRSS16",0,0,0,0,0,0,0,0,0,0,0,0,24,2.09226928616433
"CNRIP1",0,0,0,0,0,0,0,0,0,0,0,0,24,2.09226928616433
"PPDPF",0,0,0,0,0,0,0,0,0,0,0,2,8,2.08736334846941
"MISP3",0,0,0,0,0,0,0,0,0,0,0,2,8,2.08736334846941
"CHAF1B",0,0,0,0,0,0,0,0,0,0,0,2,8,2.08736334846941
"PIFO",0,0,0,0,0,0,0,0,0,0,0,2,8,2.08736334846941
"POLR2L",0,0,0,0,0,0,0,0,0,0,0,2,8,2.08736334846941
"ZNF385C",0,0,0,0,0,0,0,0,0,0,0,2,8,2.08736334846941
"NHP2",0,0,0,0,0,0,0,0,0,0,0,1,12,2.08310539068597
"ATP5A1",0,0,0,0,0,0,0,0,0,0,0,1,12,2.08310539068597
"NDUFB1",0,0,0,0,0,0,0,0,0,0,0,1,12,2.08310539068597
"DPYD",0,0,0,0,0,0,0,0,0,0,0,1,12,2.08310539068597
"ADGRG1",0,0,0,0,0,0,0,0,0,0,0,1,12,2.08310539068597
"C2orf15",0,0,0,0,0,0,0,0,0,0,0,0,23,2.06573498972616
"KCNAB1",0,0,0,0,0,0,0,0,0,0,0,0,22,2.03807124035395
"MXRA7",0,0,0,0,0,0,0,0,0,0,0,0,22,2.03807124035395
"NDUFAB1",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"EZH2",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"PLCH1",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"CCT8",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"FAM84A",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"LRRN1",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"ASPH",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"MRPL23",0,0,0,0,0,0,0,0,0,0,0,1,11,2.03107763069817
"COL10A1",0,0,0,0,0,0,0,0,0,0,0,2,7,2.01080437529276
"C11orf52",0,0,0,0,0,0,0,0,0,0,0,2,7,2.01080437529276
"SORBS1",0,0,0,0,0,0,0,0,0,0,0,0,21,2.00917759468291
"RAB11FIP1",0,0,0,0,0,0,0,0,0,0,0,0,21,2.00917759468291
"FRMD4B",0,0,0,0,0,0,0,0,0,0,0,0,20,1.97893958452023
"VAV3",0,0,0,0,0,0,0,0,0,0,0,0,20,1.97893958452023
"SNRPA",0,0,0,0,0,0,0,0,0,0,0,1,10,1.97452023565491
"VSIR",0,0,0,0,0,0,0,0,0,0,0,1,10,1.97452023565491
"TIMM8B",0,0,0,0,0,0,0,0,0,0,0,1,10,1.97452023565491
"RPL39L",0,0,0,0,0,0,0,0,0,0,0,1,10,1.97452023565491
"GNG10",0,0,0,0,0,0,0,0,0,0,0,1,10,1.97452023565491
"TM9SF3",0,0,0,0,0,0,0,0,0,0,0,0,19,1.94722597781009
"NOVA1",0,0,0,0,0,0,0,0,0,0,0,0,19,1.94722597781009
"PFDN2",0,0,0,0,0,0,0,0,0,0,0,0,19,1.94722597781009
"TRIM56",0,0,0,0,0,0,0,0,0,0,0,0,19,1.94722597781009
"ATP8B4",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"ASAH1",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"UQCRQ",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"GAL3ST3",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"UFSP1",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"TMEM255B",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"CFAP45",0,0,0,0,0,0,0,0,0,0,0,2,6,1.92400897008682
"CRMP1",0,0,0,0,0,0,0,0,0,0,0,0,18,1.91388533645819
"UBL3",0,0,0,0,0,0,0,0,0,0,0,0,18,1.91388533645819
"RNF175",0,0,0,0,0,0,0,0,0,0,0,0,18,1.91388533645819
"SYT7",0,0,0,0,0,0,0,0,0,0,0,1,9,1.9125686187821
"SH2D3A",0,0,0,0,0,0,0,0,0,0,0,1,9,1.9125686187821
"EIF3M",0,0,0,0,0,0,0,0,0,0,0,1,9,1.9125686187821
"NDUFA3",0,0,0,0,0,0,0,0,0,0,0,1,9,1.9125686187821
"TOMM5",0,0,0,0,0,0,0,0,0,0,0,1,9,1.9125686187821
"NEFL",0,0,0,0,0,0,0,0,0,0,0,1,9,1.9125686187821
"CYP39A1",0,0,0,0,0,0,0,0,0,0,0,0,17,1.87874164263251
"KIAA1522",0,0,0,0,0,0,0,0,0,0,0,0,17,1.87874164263251
"CRYL1",0,0,0,0,0,0,0,0,0,0,0,0,17,1.87874164263251
"CLDN18",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"CAMSAP3",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"P3H2",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"C1QBP",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"BICDL1",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"GRB7",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"PSMB6",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"ST6GAL2",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"TPBG",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"GABRG3",0,0,0,0,0,0,0,0,0,0,0,1,8,1.84408428360451
"PREX2",0,0,0,0,0,0,0,0,0,0,0,0,16,1.84158867363654
"ATP8B1",0,0,0,0,0,0,0,0,0,0,0,0,16,1.84158867363654
"ZMAT5",0,0,0,0,0,0,0,0,0,0,0,0,16,1.84158867363654
"ZEB1",0,0,0,0,0,0,0,0,0,0,0,0,16,1.84158867363654
"C1orf123",0,0,0,0,0,0,0,0,0,0,0,0,16,1.84158867363654
"TNFSF15",0,0,0,0,0,0,0,0,0,0,0,0,16,1.84158867363654
"PPA1",0,0,0,0,0,0,0,0,0,0,0,0,15,1.80218266945586
"RNF125",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"ATP8A1",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"TULP4",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"LGALS3",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"CDH13",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"HTR3B",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"TSPAN33",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"TKT",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"CAMTA1",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"KCNB2",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"PMEL",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"CES1",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"MLLT11",0,0,0,0,0,0,0,0,0,0,0,1,7,1.76752531042786
"POLR2E",0,0,0,0,0,0,0,0,0,0,0,0,14,1.76023263071644
"BAG1",0,0,0,0,0,0,0,0,0,0,0,0,14,1.76023263071644
"DSE",0,0,0,0,0,0,0,0,0,0,0,0,14,1.76023263071644
"LIMD2",0,0,0,0,0,0,0,0,0,0,0,0,14,1.76023263071644
"CCDC85B",0,0,0,0,0,0,0,0,0,0,0,0,14,1.76023263071644
"NUDT14",0,0,0,0,0,0,0,0,0,0,0,0,14,1.76023263071644
"ABHD11",0,0,0,0,0,0,0,0,0,0,0,0,13,1.71538726424992
"LSM5",0,0,0,0,0,0,0,0,0,0,0,0,13,1.71538726424992
"CCDC15",0,0,0,0,0,0,0,0,0,0,0,0,13,1.71538726424992
"FAAH2",0,0,0,0,0,0,0,0,0,0,0,0,13,1.71538726424992
"TMEM139",0,0,0,0,0,0,0,0,0,0,0,0,13,1.71538726424992
"TP53INP2",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"MTHFD1",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"MTCH2",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"ULBP1",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"PLPPR5",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"DDX39A",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"C17orf53",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"NXNL2",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"ARHGAP32",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"ITGA7",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"CNKSR1",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"FGF18",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"CTSB",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"NTF3",0,0,0,0,0,0,0,0,0,0,0,1,6,1.68072990522192
"NEBL",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"ERH",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"APEX1",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"TMEM97",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"NPC2",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"PLA2G7",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"ASTN1",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"PTPN14",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"CCDC50",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"DACT1",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"POLE",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"GPX1",0,0,0,0,0,0,0,0,0,0,0,0,12,1.66721708235
"CROT",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"SRI",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"ABLIM1",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"SLC38A1",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"BMP4",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"HAUS6",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"ADM",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"WNT4",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"APOLD1",0,0,0,0,0,0,0,0,0,0,0,0,11,1.6151893223622
"UBR7",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"CDH19",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"CUEDC2",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"PHACTR1",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"CFDP1",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"NDUFB6",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"RPL36AL",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"ELP5",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"SERPINB9",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"FEZ2",0,0,0,0,0,0,0,0,0,0,0,0,10,1.55863192731894
"ITGB5",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"APLP1",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"NOP53",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"BIN1",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"STXBP1",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"SERBP1",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"HSPB8",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"TAB3",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"ARL6IP1",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"CNIH2",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"CASP4",0,0,0,0,0,0,0,0,0,0,0,0,9,1.49668031044613
"LYPLA2",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"PSMA4",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"PUS7",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"SNU13",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"NKAIN4",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"TMEM147",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"LDB3",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"NRK",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"GRPR",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"MKRN1",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"SGSM1",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"ID4",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"FUCA1",0,0,0,0,0,0,0,0,0,0,0,0,8,1.42819597526854
"SH3YL1",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"MAP4K4",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"ITM2A",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"TMEM205",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"SUB1",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"ITGB1BP1",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"PRDX4",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"CHPF",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"PDLIM4",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"ADAM20",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"PAK1",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"DRD2",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"SCLT1",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"GRAMD2B",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"PHF6",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"BNC1",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"SOX2",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"MRPL41",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"ZNRF3",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"CD47",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"HIST1H4E",0,0,0,0,0,0,0,0,0,0,0,0,7,1.35163700209189
"TFPI",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"SLC25A5",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"NDUFB2",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"ACOT7",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"KLF8",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"PTGES3",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"FAM184A",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"OPTN",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"ATXN1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"LAMTOR5",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"RNASEH2B",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"CRIM1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"APBB2",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"CYP2S1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"ATP5H",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"FRMD5",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"A2M",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"NCKAP5",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"PYCR1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"CMSS1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"SLIT1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"WDSUB1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"LSM2",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"MZT1",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
"CHMP1B",0,0,0,0,0,0,0,0,0,0,0,0,6,1.26484159688595
